id;date;journal_id/id;name;period_id/id;line_id/account_id/id;line_id/date;line_id/name;line_id/credit;line_id/debit;line_id/journal_id/id;line_id/period_id/id
212;2016-01-01;__export__.account_journal_5;212;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_40100227 - N. Cheikhrouhou - Publication (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40100227 - N. Cheikhrouhou - Publication (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
213;2015-09-01;__export__.account_journal_5;213;__export__.account_period_18;__export__.account_account_180;2015-09-01;50_40100227 - N. Cheikhrouhou - Prospection de mandats (forfait) (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_40100227 - N. Cheikhrouhou - Prospection de mandats (forfait) (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
214;2015-09-01;__export__.account_journal_5;214;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_40100227 - N. Cheikhrouhou - Prospection de mandats (forfait) (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_40100227 - N. Cheikhrouhou - Prospection de mandats (forfait) (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
215;2016-01-01;__export__.account_journal_5;215;__export__.account_period_19;__export__.account_account_180;2016-01-01;50_40100227 - N. Cheikhrouhou - Prospection de mandats (forfait) (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_40100227 - N. Cheikhrouhou - Prospection de mandats (forfait) (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
216;2016-01-01;__export__.account_journal_5;216;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_40100227 - N. Cheikhrouhou - Prospection de mandats (forfait) (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40100227 - N. Cheikhrouhou - Prospection de mandats (forfait) (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
217;2015-11-01;__export__.account_journal_5;217;__export__.account_period_18;__export__.account_account_1961;2015-11-01;50_12741237 - G. Ferro Luzzi - Administration Institut de recherche commun (2015);6960.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-11-01;50_12741237 - G. Ferro Luzzi - Administration Institut de recherche commun (2015);;6960.00;__export__.account_journal_5;__export__.account_period_18
218;2015-11-01;__export__.account_journal_5;218;__export__.account_period_18;__export__.account_account_1967;2015-11-01;50_12741237 - G. Ferro Luzzi - Administration Institut de recherche commun (2015);6960.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-11-01;50_12741237 - G. Ferro Luzzi - Administration Institut de recherche commun (2015);;6960.00;__export__.account_journal_5;__export__.account_period_18
219;2016-01-01;__export__.account_journal_5;219;__export__.account_period_19;__export__.account_account_1961;2016-01-01;50_12741237 - G. Ferro Luzzi - Administration Institut de recherche commun (2016);27840.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_12741237 - G. Ferro Luzzi - Administration Institut de recherche commun (2016);;27840.00;__export__.account_journal_5;__export__.account_period_19
220;2016-01-01;__export__.account_journal_5;220;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_12741237 - G. Ferro Luzzi - Administration Institut de recherche commun (2016);27840.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_12741237 - G. Ferro Luzzi - Administration Institut de recherche commun (2016);;27840.00;__export__.account_journal_5;__export__.account_period_19
221;2015-11-01;__export__.account_journal_5;221;__export__.account_period_18;__export__.account_account_1961;2015-11-01;50_12741237 - G. Ferro Luzzi - Recherche et réalisation de mandats (2015);6960.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-11-01;50_12741237 - G. Ferro Luzzi - Recherche et réalisation de mandats (2015);;6960.00;__export__.account_journal_5;__export__.account_period_18
222;2015-11-01;__export__.account_journal_5;222;__export__.account_period_18;__export__.account_account_1967;2015-11-01;50_12741237 - G. Ferro Luzzi - Recherche et réalisation de mandats (2015);6960.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-11-01;50_12741237 - G. Ferro Luzzi - Recherche et réalisation de mandats (2015);;6960.00;__export__.account_journal_5;__export__.account_period_18
223;2016-01-01;__export__.account_journal_5;223;__export__.account_period_19;__export__.account_account_1961;2016-01-01;50_12741237 - G. Ferro Luzzi - Recherche et réalisation de mandats (2016);27840.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_12741237 - G. Ferro Luzzi - Recherche et réalisation de mandats (2016);;27840.00;__export__.account_journal_5;__export__.account_period_19
224;2016-01-01;__export__.account_journal_5;224;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_12741237 - G. Ferro Luzzi - Recherche et réalisation de mandats (2016);27840.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_12741237 - G. Ferro Luzzi - Recherche et réalisation de mandats (2016);;27840.00;__export__.account_journal_5;__export__.account_period_19
225;2015-09-01;__export__.account_journal_5;225;__export__.account_period_18;__export__.account_account_1957;2015-09-01;50_17157975 - N. Montandon - Cours Gestion d'entreprise HEPIA (à facturer) (2015);4320.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_17157975 - N. Montandon - Cours Gestion d'entreprise HEPIA (à facturer) (2015);;4320.00;__export__.account_journal_5;__export__.account_period_18
226;2015-09-01;__export__.account_journal_5;226;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_17157975 - N. Montandon - Cours Gestion d'entreprise HEPIA (à facturer) (2015);4320.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_17157975 - N. Montandon - Cours Gestion d'entreprise HEPIA (à facturer) (2015);;4320.00;__export__.account_journal_5;__export__.account_period_18
227;2016-01-01;__export__.account_journal_5;227;__export__.account_period_19;__export__.account_account_1957;2016-01-01;50_17157975 - N. Montandon - Cours Gestion d'entreprise HEPIA (à facturer) (2016);8640.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_17157975 - N. Montandon - Cours Gestion d'entreprise HEPIA (à facturer) (2016);;8640.00;__export__.account_journal_5;__export__.account_period_19
228;2016-01-01;__export__.account_journal_5;228;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_17157975 - N. Montandon - Cours Gestion d'entreprise HEPIA (à facturer) (2016);8640.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_17157975 - N. Montandon - Cours Gestion d'entreprise HEPIA (à facturer) (2016);;8640.00;__export__.account_journal_5;__export__.account_period_19
229;2015-09-01;__export__.account_journal_5;229;__export__.account_period_18;38463;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Ecriture d'articles (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Ecriture d'articles (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
230;2015-09-01;__export__.account_journal_5;230;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Ecriture d'articles (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Ecriture d'articles (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
231;2016-01-01;__export__.account_journal_5;231;__export__.account_period_19;38463;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Ecriture d'articles (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Ecriture d'articles (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
232;2016-01-01;__export__.account_journal_5;232;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Ecriture d'articles (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Ecriture d'articles (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
233;2015-09-01;__export__.account_journal_5;233;__export__.account_period_18;__export__.account_account_212;2015-09-01;50_40029774 - J. Reboulleau - Cours de Statistiques Passerelle EHG (2015);3519.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_40029774 - J. Reboulleau - Cours de Statistiques Passerelle EHG (2015);;3519.60;__export__.account_journal_5;__export__.account_period_18
234;2015-09-01;__export__.account_journal_5;234;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_40029774 - J. Reboulleau - Cours de Statistiques Passerelle EHG (2015);3519.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_40029774 - J. Reboulleau - Cours de Statistiques Passerelle EHG (2015);;3519.60;__export__.account_journal_5;__export__.account_period_18
235;2016-01-01;__export__.account_journal_5;235;__export__.account_period_19;__export__.account_account_212;2016-01-01;50_40029774 - J. Reboulleau - Cours de Statistiques Passerelle EHG (2016);7040.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_40029774 - J. Reboulleau - Cours de Statistiques Passerelle EHG (2016);;7040.40;__export__.account_journal_5;__export__.account_period_19
236;2016-01-01;__export__.account_journal_5;236;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_40029774 - J. Reboulleau - Cours de Statistiques Passerelle EHG (2016);7040.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40029774 - J. Reboulleau - Cours de Statistiques Passerelle EHG (2016);;7040.40;__export__.account_journal_5;__export__.account_period_19
237;2015-09-01;__export__.account_journal_5;237;__export__.account_period_18;__export__.account_account_188;2015-09-01;50_12396718 - P. Dugerdil - Publications (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_12396718 - P. Dugerdil - Publications (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
238;2015-09-01;__export__.account_journal_5;238;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_12396718 - P. Dugerdil - Publications (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_12396718 - P. Dugerdil - Publications (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
239;2016-01-01;__export__.account_journal_5;239;__export__.account_period_19;__export__.account_account_188;2016-01-01;50_12396718 - P. Dugerdil - Publications (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_12396718 - P. Dugerdil - Publications (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
240;2016-01-01;__export__.account_journal_5;240;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_12396718 - P. Dugerdil - Publications (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_12396718 - P. Dugerdil - Publications (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
241;2015-09-01;__export__.account_journal_5;241;__export__.account_period_18;__export__.account_account_176;2015-09-01;50_12245930 - N. Brender - Dépôt   -  RCSO (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_12245930 - N. Brender - Dépôt   -  RCSO (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
242;2015-09-01;__export__.account_journal_5;242;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_12245930 - N. Brender - Dépôt   -  RCSO (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_12245930 - N. Brender - Dépôt   -  RCSO (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
243;2016-01-01;__export__.account_journal_5;243;__export__.account_period_19;__export__.account_account_176;2016-01-01;50_12245930 - N. Brender - Dépôt   -  RCSO (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_12245930 - N. Brender - Dépôt   -  RCSO (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
244;2016-01-01;__export__.account_journal_5;244;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_12245930 - N. Brender - Dépôt   -  RCSO (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_12245930 - N. Brender - Dépôt   -  RCSO (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
